dataset: 29514, train_set: 27000, val_set: 2514
(train)===> Epoch[340/1000]): Loss: 0.06958739116960459 Acc: 26306
(train)===> Epoch[341/1000]): Loss: 0.06852828829401042 Acc: 26288
(validation)===> Epoch[341/1000]): Acc: 0.9515224358974359
(train)===> Epoch[342/1000]): Loss: 0.0726988938539743 Acc: 26250
(train)===> Epoch[343/1000]): Loss: 0.0708702831692781 Acc: 26291
(train)===> Epoch[344/1000]): Loss: 0.06970564157739645 Acc: 26271
(train)===> Epoch[345/1000]): Loss: 0.07151570593199362 Acc: 26273
(train)===> Epoch[346/1000]): Loss: 0.06967677324656354 Acc: 26258
(train)===> Epoch[347/1000]): Loss: 0.0686226334188337 Acc: 26285
(train)===> Epoch[348/1000]): Loss: 0.06946672643855602 Acc: 26265
(train)===> Epoch[349/1000]): Loss: 0.06974575281997086 Acc: 26257
(train)===> Epoch[350/1000]): Loss: 0.07018633983639953 Acc: 26254
(train)===> Epoch[351/1000]): Loss: 0.07027945911396741 Acc: 26270
(validation)===> Epoch[351/1000]): Acc: 0.953926282051282
(train)===> Epoch[352/1000]): Loss: 0.06836371683358541 Acc: 26294
(train)===> Epoch[353/1000]): Loss: 0.0714366466621039 Acc: 26265
(train)===> Epoch[354/1000]): Loss: 0.06686190263127062 Acc: 26309
(train)===> Epoch[355/1000]): Loss: 0.06860292998901314 Acc: 26293
(train)===> Epoch[356/1000]): Loss: 0.06604147116452315 Acc: 26308
(train)===> Epoch[357/1000]): Loss: 0.06836609892002936 Acc: 26290
(train)===> Epoch[358/1000]): Loss: 0.0719781794215855 Acc: 26254
(train)===> Epoch[359/1000]): Loss: 0.06640827415772052 Acc: 26322
(train)===> Epoch[360/1000]): Loss: 0.0683339476804393 Acc: 26298
(train)===> Epoch[361/1000]): Loss: 0.06567344654820453 Acc: 26321
(validation)===> Epoch[361/1000]): Acc: 0.9463141025641025
(train)===> Epoch[362/1000]): Loss: 0.06820894806975421 Acc: 26286
(train)===> Epoch[363/1000]): Loss: 0.06680271652418757 Acc: 26291
(train)===> Epoch[364/1000]): Loss: 0.06474688077442822 Acc: 26321
(train)===> Epoch[365/1000]): Loss: 0.0693667606735987 Acc: 26278
(train)===> Epoch[366/1000]): Loss: 0.06731645368712105 Acc: 26274
(train)===> Epoch[367/1000]): Loss: 0.0651623329342367 Acc: 26314
(train)===> Epoch[368/1000]): Loss: 0.0667252701700548 Acc: 26307
(train)===> Epoch[369/1000]): Loss: 0.0709537582033957 Acc: 26259
(train)===> Epoch[370/1000]): Loss: 0.06586636648559833 Acc: 26323
(train)===> Epoch[371/1000]): Loss: 0.0650854739548545 Acc: 26293
(validation)===> Epoch[371/1000]): Acc: 0.9511217948717948
(train)===> Epoch[372/1000]): Loss: 0.06724839513201152 Acc: 26307
(train)===> Epoch[373/1000]): Loss: 0.06468213690697014 Acc: 26324
(train)===> Epoch[374/1000]): Loss: 0.06679001455847836 Acc: 26304
(train)===> Epoch[375/1000]): Loss: 0.06666614271085394 Acc: 26302
(train)===> Epoch[376/1000]): Loss: 0.06654206657618501 Acc: 26296
(train)===> Epoch[377/1000]): Loss: 0.06717148611671571 Acc: 26315
(train)===> Epoch[378/1000]): Loss: 0.06923629966234865 Acc: 26249
(train)===> Epoch[379/1000]): Loss: 0.06478975927169633 Acc: 26335
(train)===> Epoch[380/1000]): Loss: 0.06566529322167833 Acc: 26314
(train)===> Epoch[381/1000]): Loss: 0.06728857601251713 Acc: 26321
(validation)===> Epoch[381/1000]): Acc: 0.9563301282051282
(train)===> Epoch[382/1000]): Loss: 0.06622524522444027 Acc: 26315
(train)===> Epoch[383/1000]): Loss: 0.06307900675092418 Acc: 26337
(train)===> Epoch[384/1000]): Loss: 0.0629231861157613 Acc: 26333
(train)===> Epoch[385/1000]): Loss: 0.06661221872785095 Acc: 26298
(train)===> Epoch[386/1000]): Loss: 0.06659142620587218 Acc: 26289
(train)===> Epoch[387/1000]): Loss: 0.07127422191016825 Acc: 26276
(train)===> Epoch[388/1000]): Loss: 0.06483615003858038 Acc: 26314
(train)===> Epoch[389/1000]): Loss: 0.0656939621764786 Acc: 26321
(train)===> Epoch[390/1000]): Loss: 0.0679910255224398 Acc: 26302
(train)===> Epoch[391/1000]): Loss: 0.0634529029667342 Acc: 26339
(validation)===> Epoch[391/1000]): Acc: 0.9599358974358975
(train)===> Epoch[392/1000]): Loss: 0.06344743509336663 Acc: 26347
(train)===> Epoch[393/1000]): Loss: 0.06397531649004887 Acc: 26335
(train)===> Epoch[394/1000]): Loss: 0.0637367835695327 Acc: 26313
(train)===> Epoch[395/1000]): Loss: 0.06481841067405252 Acc: 26318
(train)===> Epoch[396/1000]): Loss: 0.06539754613110182 Acc: 26314
(train)===> Epoch[397/1000]): Loss: 0.06293572173863117 Acc: 26340
(train)===> Epoch[398/1000]): Loss: 0.06468803982854314 Acc: 26333
(train)===> Epoch[399/1000]): Loss: 0.06273157360151664 Acc: 26368
(train)===> Epoch[400/1000]): Loss: 0.06492436957830947 Acc: 26318
(train)===> Epoch[401/1000]): Loss: 0.06456058706110453 Acc: 26306
(validation)===> Epoch[401/1000]): Acc: 0.9535256410256411
(train)===> Epoch[402/1000]): Loss: 0.06639114620203859 Acc: 26307
(train)===> Epoch[403/1000]): Loss: 0.06685104624162519 Acc: 26300
(train)===> Epoch[404/1000]): Loss: 0.06425797788873139 Acc: 26353
(train)===> Epoch[405/1000]): Loss: 0.06472747121006253 Acc: 26315
(train)===> Epoch[406/1000]): Loss: 0.062534724776976 Acc: 26332
(train)===> Epoch[407/1000]): Loss: 0.06438414244237856 Acc: 26327
(train)===> Epoch[408/1000]): Loss: 0.06751794294805895 Acc: 26301
(train)===> Epoch[409/1000]): Loss: 0.06571752622152834 Acc: 26306
(train)===> Epoch[410/1000]): Loss: 0.06581188975490465 Acc: 26313
(train)===> Epoch[411/1000]): Loss: 0.06491962857013503 Acc: 26346
(validation)===> Epoch[411/1000]): Acc: 0.9491185897435898
(train)===> Epoch[412/1000]): Loss: 0.06210883798170613 Acc: 26339
(train)===> Epoch[413/1000]): Loss: 0.06657117401800543 Acc: 26291
(train)===> Epoch[414/1000]): Loss: 0.06592456639507636 Acc: 26311
(train)===> Epoch[415/1000]): Loss: 0.06252616695670364 Acc: 26339
(train)===> Epoch[416/1000]): Loss: 0.06294928400969738 Acc: 26347
(train)===> Epoch[417/1000]): Loss: 0.06445919029025314 Acc: 26318
(train)===> Epoch[418/1000]): Loss: 0.0613549306530797 Acc: 26356
(train)===> Epoch[419/1000]): Loss: 0.06367124140598854 Acc: 26355
(train)===> Epoch[420/1000]): Loss: 0.06632757040333541 Acc: 26315
(train)===> Epoch[421/1000]): Loss: 0.06295635660495302 Acc: 26339
(validation)===> Epoch[421/1000]): Acc: 0.9527243589743589
(train)===> Epoch[422/1000]): Loss: 0.06382081206365889 Acc: 26353
(train)===> Epoch[423/1000]): Loss: 0.06148360029411568 Acc: 26373
(train)===> Epoch[424/1000]): Loss: 0.06049118265775073 Acc: 26363
(train)===> Epoch[425/1000]): Loss: 0.06081282473976714 Acc: 26352
(train)===> Epoch[426/1000]): Loss: 0.06448674032513294 Acc: 26337
(train)===> Epoch[427/1000]): Loss: 0.06335642845137597 Acc: 26342
(train)===> Epoch[428/1000]): Loss: 0.0628102097025411 Acc: 26350
(train)===> Epoch[429/1000]): Loss: 0.06265935485169397 Acc: 26345
(train)===> Epoch[430/1000]): Loss: 0.06214003701254087 Acc: 26351
(train)===> Epoch[431/1000]): Loss: 0.061719845987042256 Acc: 26351
(validation)===> Epoch[431/1000]): Acc: 0.953125
(train)===> Epoch[432/1000]): Loss: 0.061779443625882814 Acc: 26359
(train)===> Epoch[433/1000]): Loss: 0.06511076292876962 Acc: 26341
(train)===> Epoch[434/1000]): Loss: 0.05980187834123253 Acc: 26373
(train)===> Epoch[435/1000]): Loss: 0.06323968305644048 Acc: 26302
(train)===> Epoch[436/1000]): Loss: 0.06033398453898357 Acc: 26363
(train)===> Epoch[437/1000]): Loss: 0.06227118781637265 Acc: 26335
(train)===> Epoch[438/1000]): Loss: 0.06206739790219977 Acc: 26324
(train)===> Epoch[439/1000]): Loss: 0.06096495811400531 Acc: 26339
(train)===> Epoch[440/1000]): Loss: 0.0652479768095808 Acc: 26335
(train)===> Epoch[441/1000]): Loss: 0.05903139927771799 Acc: 26363
(validation)===> Epoch[441/1000]): Acc: 0.9555288461538461
(train)===> Epoch[442/1000]): Loss: 0.059714947662353905 Acc: 26386
(train)===> Epoch[443/1000]): Loss: 0.06290762977245448 Acc: 26341
(train)===> Epoch[444/1000]): Loss: 0.06166450093520223 Acc: 26354
(train)===> Epoch[445/1000]): Loss: 0.06335414462056976 Acc: 26358
(train)===> Epoch[446/1000]): Loss: 0.058208710611344354 Acc: 26373
(train)===> Epoch[447/1000]): Loss: 0.060465199670438 Acc: 26359
(train)===> Epoch[448/1000]): Loss: 0.05938029632242196 Acc: 26361
(train)===> Epoch[449/1000]): Loss: 0.06031550959000392 Acc: 26355
(train)===> Epoch[450/1000]): Loss: 0.06499186042926308 Acc: 26338
(train)===> Epoch[451/1000]): Loss: 0.059449253895822216 Acc: 26377
(validation)===> Epoch[451/1000]): Acc: 0.953125
(train)===> Epoch[452/1000]): Loss: 0.06104811911322974 Acc: 26362
(train)===> Epoch[453/1000]): Loss: 0.06026839831790882 Acc: 26370
(train)===> Epoch[454/1000]): Loss: 0.059320148242075654 Acc: 26361
(train)===> Epoch[455/1000]): Loss: 0.06266914530283374 Acc: 26343
(train)===> Epoch[456/1000]): Loss: 0.060190107493668 Acc: 26370
(train)===> Epoch[457/1000]): Loss: 0.05948591470329041 Acc: 26378
(train)===> Epoch[458/1000]): Loss: 0.06254764620962414 Acc: 26348
(train)===> Epoch[459/1000]): Loss: 0.06016707401435086 Acc: 26359
(train)===> Epoch[460/1000]): Loss: 0.06128517405025996 Acc: 26369
(train)===> Epoch[461/1000]): Loss: 0.06131135831275102 Acc: 26374
(validation)===> Epoch[461/1000]): Acc: 0.953926282051282
(train)===> Epoch[462/1000]): Loss: 0.06101571259944922 Acc: 26370
(train)===> Epoch[463/1000]): Loss: 0.06087288116779609 Acc: 26349
(train)===> Epoch[464/1000]): Loss: 0.058338761235633786 Acc: 26365
(train)===> Epoch[465/1000]): Loss: 0.06027958458267382 Acc: 26346
(train)===> Epoch[466/1000]): Loss: 0.05887335361780121 Acc: 26375
(train)===> Epoch[467/1000]): Loss: 0.05637904483882484 Acc: 26387
(train)===> Epoch[468/1000]): Loss: 0.060856370208895526 Acc: 26371
(train)===> Epoch[469/1000]): Loss: 0.06103033305979783 Acc: 26350
(train)===> Epoch[470/1000]): Loss: 0.061147823661008315 Acc: 26347
(train)===> Epoch[471/1000]): Loss: 0.05923964808564501 Acc: 26381
(validation)===> Epoch[471/1000]): Acc: 0.952323717948718
(train)===> Epoch[472/1000]): Loss: 0.060817633099597375 Acc: 26378
(train)===> Epoch[473/1000]): Loss: 0.05844335869118361 Acc: 26382
(train)===> Epoch[474/1000]): Loss: 0.059150389480822595 Acc: 26390
(train)===> Epoch[475/1000]): Loss: 0.06007500061645855 Acc: 26374
(train)===> Epoch[476/1000]): Loss: 0.05992118950884555 Acc: 26357
(train)===> Epoch[477/1000]): Loss: 0.058494217425027355 Acc: 26358
(train)===> Epoch[478/1000]): Loss: 0.05949615117719927 Acc: 26387
(train)===> Epoch[479/1000]): Loss: 0.05856357861283695 Acc: 26393
(train)===> Epoch[480/1000]): Loss: 0.0611335916705695 Acc: 26379
(train)===> Epoch[481/1000]): Loss: 0.05689733294767913 Acc: 26421
(validation)===> Epoch[481/1000]): Acc: 0.9487179487179487
(train)===> Epoch[482/1000]): Loss: 0.05631565355591814 Acc: 26405
(train)===> Epoch[483/1000]): Loss: 0.058164449532531776 Acc: 26398
(train)===> Epoch[484/1000]): Loss: 0.05821544382358396 Acc: 26378
(train)===> Epoch[485/1000]): Loss: 0.05879652304984099 Acc: 26390
(train)===> Epoch[486/1000]): Loss: 0.058455929620248995 Acc: 26364
(train)===> Epoch[487/1000]): Loss: 0.06088965327529823 Acc: 26338
(train)===> Epoch[488/1000]): Loss: 0.059083334848311235 Acc: 26377
(train)===> Epoch[489/1000]): Loss: 0.05548921037540547 Acc: 26383
(train)===> Epoch[490/1000]): Loss: 0.058808879666871004 Acc: 26366
(train)===> Epoch[491/1000]): Loss: 0.0581232990943462 Acc: 26386
(validation)===> Epoch[491/1000]): Acc: 0.9515224358974359
(train)===> Epoch[492/1000]): Loss: 0.05637786199610832 Acc: 26371
(train)===> Epoch[493/1000]): Loss: 0.06090613613635154 Acc: 26352
(train)===> Epoch[494/1000]): Loss: 0.060584545254955144 Acc: 26361
(train)===> Epoch[495/1000]): Loss: 0.05966576352392516 Acc: 26355
(train)===> Epoch[496/1000]): Loss: 0.05829209917072303 Acc: 26370
(train)===> Epoch[497/1000]): Loss: 0.059578895167339205 Acc: 26369
(train)===> Epoch[498/1000]): Loss: 0.05868202150686522 Acc: 26374
(train)===> Epoch[499/1000]): Loss: 0.056675993214690926 Acc: 26384
(train)===> Epoch[500/1000]): Loss: 0.0560393573532673 Acc: 26385
(train)===> Epoch[501/1000]): Loss: 0.05885710959232052 Acc: 26357
(validation)===> Epoch[501/1000]): Acc: 0.9511217948717948
(train)===> Epoch[502/1000]): Loss: 0.05646908899654155 Acc: 26389
(train)===> Epoch[503/1000]): Loss: 0.05700761919748262 Acc: 26397
(train)===> Epoch[504/1000]): Loss: 0.05852566604312252 Acc: 26388
(train)===> Epoch[505/1000]): Loss: 0.05986602753931723 Acc: 26372
(train)===> Epoch[506/1000]): Loss: 0.05748406758160285 Acc: 26394
(train)===> Epoch[507/1000]): Loss: 0.0550182914126868 Acc: 26419
(train)===> Epoch[508/1000]): Loss: 0.05757882171852462 Acc: 26395
(train)===> Epoch[509/1000]): Loss: 0.05838761242181771 Acc: 26376
(train)===> Epoch[510/1000]): Loss: 0.05410451115155484 Acc: 26420
(train)===> Epoch[511/1000]): Loss: 0.05369254916070156 Acc: 26428
(validation)===> Epoch[511/1000]): Acc: 0.9555288461538461
(train)===> Epoch[512/1000]): Loss: 0.05848877381803269 Acc: 26375
(train)===> Epoch[513/1000]): Loss: 0.057275303221371796 Acc: 26400
(train)===> Epoch[514/1000]): Loss: 0.05585026362636557 Acc: 26406
(train)===> Epoch[515/1000]): Loss: 0.056980393028369006 Acc: 26377
(train)===> Epoch[516/1000]): Loss: 0.05739020446156132 Acc: 26394
(train)===> Epoch[517/1000]): Loss: 0.056991570216057205 Acc: 26401
(train)===> Epoch[518/1000]): Loss: 0.05665704948305549 Acc: 26414
(train)===> Epoch[519/1000]): Loss: 0.05652888583333503 Acc: 26405
(train)===> Epoch[520/1000]): Loss: 0.05514294297584823 Acc: 26436
(train)===> Epoch[521/1000]): Loss: 0.05742563442780575 Acc: 26394
(validation)===> Epoch[521/1000]): Acc: 0.9527243589743589
(train)===> Epoch[522/1000]): Loss: 0.056966484241152214 Acc: 26436
(train)===> Epoch[523/1000]): Loss: 0.05664124435937638 Acc: 26387
(train)===> Epoch[524/1000]): Loss: 0.056818900697349205 Acc: 26401
(train)===> Epoch[525/1000]): Loss: 0.05347307496914322 Acc: 26421
(train)===> Epoch[526/1000]): Loss: 0.0548908180201032 Acc: 26434
(train)===> Epoch[527/1000]): Loss: 0.0586018274016147 Acc: 26380
(train)===> Epoch[528/1000]): Loss: 0.055994346893819484 Acc: 26412
(train)===> Epoch[529/1000]): Loss: 0.05410207467343914 Acc: 26430
(train)===> Epoch[530/1000]): Loss: 0.05651053589505457 Acc: 26397
(train)===> Epoch[531/1000]): Loss: 0.055376798433258316 Acc: 26412
(validation)===> Epoch[531/1000]): Acc: 0.9535256410256411
(train)===> Epoch[532/1000]): Loss: 0.05487734334368587 Acc: 26395
(train)===> Epoch[533/1000]): Loss: 0.05463397301868437 Acc: 26408
(train)===> Epoch[534/1000]): Loss: 0.056036645546555554 Acc: 26403
(train)===> Epoch[535/1000]): Loss: 0.05435760709901743 Acc: 26404
(train)===> Epoch[536/1000]): Loss: 0.05421982115829217 Acc: 26447
(train)===> Epoch[537/1000]): Loss: 0.056988784292327885 Acc: 26402
(train)===> Epoch[538/1000]): Loss: 0.05561421284531718 Acc: 26412
(train)===> Epoch[539/1000]): Loss: 0.05947783594782912 Acc: 26379
(train)===> Epoch[540/1000]): Loss: 0.05720236538986797 Acc: 26396
(train)===> Epoch[541/1000]): Loss: 0.057043423192606545 Acc: 26394
(validation)===> Epoch[541/1000]): Acc: 0.9567307692307693
(train)===> Epoch[542/1000]): Loss: 0.05493324996146981 Acc: 26400
(train)===> Epoch[543/1000]): Loss: 0.054435414444619815 Acc: 26399
(train)===> Epoch[544/1000]): Loss: 0.059059166368274005 Acc: 26378
(train)===> Epoch[545/1000]): Loss: 0.054771795274906554 Acc: 26421
(train)===> Epoch[546/1000]): Loss: 0.05468803905547903 Acc: 26413
(train)===> Epoch[547/1000]): Loss: 0.05768018573657512 Acc: 26387
(train)===> Epoch[548/1000]): Loss: 0.05364371559664499 Acc: 26417
(train)===> Epoch[549/1000]): Loss: 0.05518164922596091 Acc: 26407
(train)===> Epoch[550/1000]): Loss: 0.054653225188981996 Acc: 26407
(train)===> Epoch[551/1000]): Loss: 0.053199002593910555 Acc: 26420
(validation)===> Epoch[551/1000]): Acc: 0.9519230769230769
(train)===> Epoch[552/1000]): Loss: 0.057663239162601035 Acc: 26381
(train)===> Epoch[553/1000]): Loss: 0.0560925682539877 Acc: 26405
(train)===> Epoch[554/1000]): Loss: 0.05642635977192123 Acc: 26387
(train)===> Epoch[555/1000]): Loss: 0.05365704920921571 Acc: 26399
(train)===> Epoch[556/1000]): Loss: 0.054603607257752894 Acc: 26406
(train)===> Epoch[557/1000]): Loss: 0.05520640127692648 Acc: 26398
(train)===> Epoch[558/1000]): Loss: 0.055502150753610265 Acc: 26417
(train)===> Epoch[559/1000]): Loss: 0.05054936374951319 Acc: 26454
(train)===> Epoch[560/1000]): Loss: 0.05610873124113132 Acc: 26400
(train)===> Epoch[561/1000]): Loss: 0.05173386736925594 Acc: 26458
(validation)===> Epoch[561/1000]): Acc: 0.9499198717948718
(train)===> Epoch[562/1000]): Loss: 0.05396942481024728 Acc: 26404
(train)===> Epoch[563/1000]): Loss: 0.054039623142571824 Acc: 26416
(train)===> Epoch[564/1000]): Loss: 0.05416975280539864 Acc: 26436
(train)===> Epoch[565/1000]): Loss: 0.05276195824615253 Acc: 26440
(train)===> Epoch[566/1000]): Loss: 0.05502168899468386 Acc: 26417
(train)===> Epoch[567/1000]): Loss: 0.05454074561202146 Acc: 26427
(train)===> Epoch[568/1000]): Loss: 0.05519955211170814 Acc: 26407
(train)===> Epoch[569/1000]): Loss: 0.05250271776637987 Acc: 26446
(train)===> Epoch[570/1000]): Loss: 0.05502840925689407 Acc: 26439
(train)===> Epoch[571/1000]): Loss: 0.053529759951382705 Acc: 26407
(validation)===> Epoch[571/1000]): Acc: 0.952323717948718
(train)===> Epoch[572/1000]): Loss: 0.054014504574141926 Acc: 26444
(train)===> Epoch[573/1000]): Loss: 0.05548722856852828 Acc: 26413
(train)===> Epoch[574/1000]): Loss: 0.055294081344182934 Acc: 26398
(train)===> Epoch[575/1000]): Loss: 0.051771495638928515 Acc: 26431
(train)===> Epoch[576/1000]): Loss: 0.05388102020333896 Acc: 26421
(train)===> Epoch[577/1000]): Loss: 0.05242156702140235 Acc: 26449
(train)===> Epoch[578/1000]): Loss: 0.05400018338578576 Acc: 26412
(train)===> Epoch[579/1000]): Loss: 0.05362038224970932 Acc: 26406
(train)===> Epoch[580/1000]): Loss: 0.05173390668998266 Acc: 26458
(train)===> Epoch[581/1000]): Loss: 0.05521359416266854 Acc: 26409
(validation)===> Epoch[581/1000]): Acc: 0.952323717948718
(train)===> Epoch[582/1000]): Loss: 0.05245542171855857 Acc: 26434
(train)===> Epoch[583/1000]): Loss: 0.05271627386587269 Acc: 26405
(train)===> Epoch[584/1000]): Loss: 0.05084095922057599 Acc: 26448
(train)===> Epoch[585/1000]): Loss: 0.05585194462711199 Acc: 26412
(train)===> Epoch[586/1000]): Loss: 0.050790700880642484 Acc: 26439
(train)===> Epoch[587/1000]): Loss: 0.055567704142246085 Acc: 26403
(train)===> Epoch[588/1000]): Loss: 0.05277269594747389 Acc: 26444
(train)===> Epoch[589/1000]): Loss: 0.053193035919325414 Acc: 26447
(train)===> Epoch[590/1000]): Loss: 0.05218792415164289 Acc: 26448
(train)===> Epoch[591/1000]): Loss: 0.05038384389798124 Acc: 26472
(validation)===> Epoch[591/1000]): Acc: 0.9575320512820513
(train)===> Epoch[592/1000]): Loss: 0.05132639292968246 Acc: 26456
(train)===> Epoch[593/1000]): Loss: 0.053745335355100184 Acc: 26443
(train)===> Epoch[594/1000]): Loss: 0.052323051206236655 Acc: 26444
(train)===> Epoch[595/1000]): Loss: 0.051505046617903366 Acc: 26454
(train)===> Epoch[596/1000]): Loss: 0.05293191260947997 Acc: 26425
(train)===> Epoch[597/1000]): Loss: 0.05120475669535245 Acc: 26447
(train)===> Epoch[598/1000]): Loss: 0.052470271378277755 Acc: 26418
(train)===> Epoch[599/1000]): Loss: 0.05416429929618865 Acc: 26428
(train)===> Epoch[600/1000]): Loss: 0.05209734650481398 Acc: 26448
(train)===> Epoch[601/1000]): Loss: 0.05247367726972953 Acc: 26433
(validation)===> Epoch[601/1000]): Acc: 0.953926282051282
(train)===> Epoch[602/1000]): Loss: 0.05063742049859122 Acc: 26449
(train)===> Epoch[603/1000]): Loss: 0.05433556256537066 Acc: 26419
(train)===> Epoch[604/1000]): Loss: 0.052220769848723154 Acc: 26436
(train)===> Epoch[605/1000]): Loss: 0.052530255393764484 Acc: 26456
(train)===> Epoch[606/1000]): Loss: 0.05388102730163179 Acc: 26436
(train)===> Epoch[607/1000]): Loss: 0.05471790999598854 Acc: 26401
(train)===> Epoch[608/1000]): Loss: 0.05172951026728951 Acc: 26452
(train)===> Epoch[609/1000]): Loss: 0.0546461311401246 Acc: 26418
(train)===> Epoch[610/1000]): Loss: 0.05241917354616639 Acc: 26427
(train)===> Epoch[611/1000]): Loss: 0.05020683613382372 Acc: 26445
(validation)===> Epoch[611/1000]): Acc: 0.953926282051282
(train)===> Epoch[612/1000]): Loss: 0.05165837155632904 Acc: 26445
(train)===> Epoch[613/1000]): Loss: 0.04918580138038248 Acc: 26494
(train)===> Epoch[614/1000]): Loss: 0.055041220843252144 Acc: 26415
(train)===> Epoch[615/1000]): Loss: 0.05193868376128816 Acc: 26448
(train)===> Epoch[616/1000]): Loss: 0.052693296197332824 Acc: 26413
(train)===> Epoch[617/1000]): Loss: 0.05261444870322817 Acc: 26426
(train)===> Epoch[618/1000]): Loss: 0.04965224528116681 Acc: 26458
(train)===> Epoch[619/1000]): Loss: 0.05310931690081494 Acc: 26411
(train)===> Epoch[620/1000]): Loss: 0.04995398090227623 Acc: 26451
(train)===> Epoch[621/1000]): Loss: 0.05380168514251006 Acc: 26426
(validation)===> Epoch[621/1000]): Acc: 0.9535256410256411
(train)===> Epoch[622/1000]): Loss: 0.051446355311332785 Acc: 26452
(train)===> Epoch[623/1000]): Loss: 0.05110455843268269 Acc: 26455
(train)===> Epoch[624/1000]): Loss: 0.05072870442196902 Acc: 26451
(train)===> Epoch[625/1000]): Loss: 0.048746849771925324 Acc: 26469
(train)===> Epoch[626/1000]): Loss: 0.04764706329464683 Acc: 26480
(train)===> Epoch[627/1000]): Loss: 0.052316443569905134 Acc: 26437
(train)===> Epoch[628/1000]): Loss: 0.05279177501952532 Acc: 26445
(train)===> Epoch[629/1000]): Loss: 0.04901378506445048 Acc: 26465
(train)===> Epoch[630/1000]): Loss: 0.05142259849191173 Acc: 26445
(train)===> Epoch[631/1000]): Loss: 0.05112850469660964 Acc: 26443
(validation)===> Epoch[631/1000]): Acc: 0.9519230769230769
(train)===> Epoch[632/1000]): Loss: 0.04866370748874518 Acc: 26483
(train)===> Epoch[633/1000]): Loss: 0.0513859145307909 Acc: 26443
(train)===> Epoch[634/1000]): Loss: 0.05242385836694207 Acc: 26422
(train)===> Epoch[635/1000]): Loss: 0.04810700806702827 Acc: 26479
(train)===> Epoch[636/1000]): Loss: 0.05320282824472422 Acc: 26428
(train)===> Epoch[637/1000]): Loss: 0.051950887331712464 Acc: 26452
(train)===> Epoch[638/1000]): Loss: 0.05246103078020727 Acc: 26437
(train)===> Epoch[639/1000]): Loss: 0.05227515632021209 Acc: 26427
(train)===> Epoch[640/1000]): Loss: 0.05189158463178117 Acc: 26444
(train)===> Epoch[641/1000]): Loss: 0.04963156119577426 Acc: 26467
(validation)===> Epoch[641/1000]): Acc: 0.9499198717948718
(train)===> Epoch[642/1000]): Loss: 0.05389975224601681 Acc: 26410
(train)===> Epoch[643/1000]): Loss: 0.048547676185946784 Acc: 26485
(train)===> Epoch[644/1000]): Loss: 0.04735695281023963 Acc: 26481
(train)===> Epoch[645/1000]): Loss: 0.04956798183271607 Acc: 26448
(train)===> Epoch[646/1000]): Loss: 0.052619359722568884 Acc: 26433
(train)===> Epoch[647/1000]): Loss: 0.05442982453149422 Acc: 26409
(train)===> Epoch[648/1000]): Loss: 0.05296366747619137 Acc: 26441
(train)===> Epoch[649/1000]): Loss: 0.049860408445853446 Acc: 26468
(train)===> Epoch[650/1000]): Loss: 0.04982428000786402 Acc: 26451
(train)===> Epoch[651/1000]): Loss: 0.04867065718758079 Acc: 26462
(validation)===> Epoch[651/1000]): Acc: 0.9503205128205128
(train)===> Epoch[652/1000]): Loss: 0.05071422753351208 Acc: 26447
(train)===> Epoch[653/1000]): Loss: 0.05070846809119633 Acc: 26458
(train)===> Epoch[654/1000]): Loss: 0.052035046546695635 Acc: 26448
(train)===> Epoch[655/1000]): Loss: 0.049155131902660736 Acc: 26479
(train)===> Epoch[656/1000]): Loss: 0.05005054335351017 Acc: 26441
(train)===> Epoch[657/1000]): Loss: 0.04831703409946344 Acc: 26484
(train)===> Epoch[658/1000]): Loss: 0.05058420612089635 Acc: 26428
(train)===> Epoch[659/1000]): Loss: 0.04890443580756028 Acc: 26468
(train)===> Epoch[660/1000]): Loss: 0.04900702592118192 Acc: 26440
(train)===> Epoch[661/1000]): Loss: 0.05152891281518793 Acc: 26446
(validation)===> Epoch[661/1000]): Acc: 0.9563301282051282
(train)===> Epoch[662/1000]): Loss: 0.048517705919110414 Acc: 26475
(train)===> Epoch[663/1000]): Loss: 0.049740979998790555 Acc: 26458
(train)===> Epoch[664/1000]): Loss: 0.04660692539136861 Acc: 26465
(train)===> Epoch[665/1000]): Loss: 0.050211630396615727 Acc: 26468
(train)===> Epoch[666/1000]): Loss: 0.04970924992384196 Acc: 26466
(train)===> Epoch[667/1000]): Loss: 0.04659524143036372 Acc: 26496
(train)===> Epoch[668/1000]): Loss: 0.05029416448301735 Acc: 26447
(train)===> Epoch[669/1000]): Loss: 0.05202753719046376 Acc: 26432
(train)===> Epoch[670/1000]): Loss: 0.049092216969682335 Acc: 26460
(train)===> Epoch[671/1000]): Loss: 0.04756928363929983 Acc: 26478
(validation)===> Epoch[671/1000]): Acc: 0.9551282051282052
(train)===> Epoch[672/1000]): Loss: 0.05108830522615329 Acc: 26442
(train)===> Epoch[673/1000]): Loss: 0.05118819092391525 Acc: 26449
(train)===> Epoch[674/1000]): Loss: 0.04912938904006151 Acc: 26487
(train)===> Epoch[675/1000]): Loss: 0.04854657639823455 Acc: 26480
(train)===> Epoch[676/1000]): Loss: 0.0492549942985549 Acc: 26466
(train)===> Epoch[677/1000]): Loss: 0.04860874317058819 Acc: 26483
(train)===> Epoch[678/1000]): Loss: 0.048622596280587384 Acc: 26462
(train)===> Epoch[679/1000]): Loss: 0.0473733666135029 Acc: 26466
